"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that there is no read-only endpoint in a standalone cluster.","84614","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Wed Oct 16 01:47:28 UTC 2024","passed","Wed Oct 16 01:48:52 UTC 2024","","test_new_relations","",""
"Test that passwords don't get exposed on postgresql logs.","1457","test_no_password_exposed_on_logs","tests.integration","Wed Oct 16 01:47:19 UTC 2024","passed","Wed Oct 16 01:47:21 UTC 2024","","test_password_rotation","",""
"","2098","test_settings_are_correct[2]","tests.integration","Wed Oct 16 01:48:17 UTC 2024","passed","Wed Oct 16 01:48:19 UTC 2024","","test_charm","",""
"","0","test_extensions_blocking","tests.integration","Wed Oct 16 01:37:43 UTC 2024","skipped","Wed Oct 16 01:37:43 UTC 2024","","test_db","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","21275","test_automatic_failover_after_leader_issue","tests.integration","Wed Oct 16 02:08:20 UTC 2024","passed","Wed Oct 16 02:08:42 UTC 2024","","test_charm","",""
"","123516","test_legacy_and_modern_endpoints_simultaneously","tests.integration.relations","Wed Oct 16 01:42:37 UTC 2024","passed","Wed Oct 16 01:44:41 UTC 2024","","test_relations","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","Wed Oct 16 01:37:23 UTC 2024","skipped","Wed Oct 16 01:37:23 UTC 2024","","test_rollback_to_master_label","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","Wed Oct 16 01:36:38 UTC 2024","skipped","Wed Oct 16 01:36:38 UTC 2024","","test_upgrade_to_primary_label","",""
"Test that the admin role gives access to all the databases.","86084","test_admin_role","tests.integration.new_relations","Wed Oct 16 01:55:10 UTC 2024","passed","Wed Oct 16 01:56:36 UTC 2024","","test_new_relations","",""
"Test charm deploy in dirty environment with garbage storage.","0","test_app_garbage_ignorance","tests.integration.ha_tests","Wed Oct 16 01:37:18 UTC 2024","skipped","Wed Oct 16 01:37:18 UTC 2024","","test_smoke","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","106562","test_deploy_without_trust","tests.integration","Wed Oct 16 01:37:37 UTC 2024","passed","Wed Oct 16 01:39:24 UTC 2024","","test_trust","",""
"","117840","test_remove_tls","tests.integration","Wed Oct 16 01:57:47 UTC 2024","passed","Wed Oct 16 01:59:45 UTC 2024","","test_tls","",""
"Write to primary, read data from secondaries (check consistency).","27064","test_consistency","tests.integration.ha_tests","Wed Oct 16 01:53:26 UTC 2024","passed","Wed Oct 16 01:53:54 UTC 2024","","test_replication","",""
"Build and deploy three units of PostgreSQL.","24612","test_build_and_deploy","tests.integration","Wed Oct 16 01:38:30 UTC 2024","passed","Wed Oct 16 01:38:55 UTC 2024","","test_tls","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Wed Oct 16 02:15:21 UTC 2024","skipped","Wed Oct 16 02:15:21 UTC 2024","","test_self_healing","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","604620","test_build_and_deploy","tests.integration","Wed Oct 16 01:38:06 UTC 2024","passed","Wed Oct 16 01:48:11 UTC 2024","","test_charm","",""
"Test promoting the standby cluster.","82596","test_promote_standby","tests.integration.ha_tests","Wed Oct 16 01:55:46 UTC 2024","passed","Wed Oct 16 01:57:09 UTC 2024","","test_async_replication","",""
"","110868","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","Wed Oct 16 01:58:10 UTC 2024","passed","Wed Oct 16 02:00:00 UTC 2024","","test_self_healing","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","318264","test_deploy_latest","tests.integration.ha_tests","Wed Oct 16 01:36:44 UTC 2024","passed","Wed Oct 16 01:42:02 UTC 2024","","test_upgrade","",""
"Remove unit with force while storage is alive.","0","test_app_force_removal","tests.integration.ha_tests","Wed Oct 16 01:37:18 UTC 2024","skipped","Wed Oct 16 01:37:18 UTC 2024","","test_smoke","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","Wed Oct 16 01:37:18 UTC 2024","skipped","Wed Oct 16 01:37:18 UTC 2024","","test_upgrade_from_stable","",""
"Test password rotation action.","273058","test_password_rotation","tests.integration","Wed Oct 16 01:41:59 UTC 2024","passed","Wed Oct 16 01:46:32 UTC 2024","","test_password_rotation","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Wed Oct 16 01:37:18 UTC 2024","skipped","Wed Oct 16 01:37:18 UTC 2024","","test_upgrade_from_stable","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","53261","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Wed Oct 16 02:02:05 UTC 2024","broken","Wed Oct 16 02:02:58 UTC 2024","","test_self_healing","",""
"","3128","test_settings_are_correct[0]","tests.integration","Wed Oct 16 01:48:12 UTC 2024","passed","Wed Oct 16 01:48:15 UTC 2024","","test_charm","",""
"Test superuser actions and the request for more permissions.","1128","test_user_with_extra_roles","tests.integration.new_relations","Wed Oct 16 01:44:37 UTC 2024","passed","Wed Oct 16 01:44:38 UTC 2024","","test_new_relations","",""
