"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 21 22:21:15 UTC 2024","Fri Jun 21 23:02:01 UTC 2024","2445934","tests.integration","test_db","","","","test_extensions_blocking",""
"unknown","","","","tests.integration","test_password_rotation","","","","test_db_connection_with_empty_password","Test that user can't connect with empty password."
"broken","Fri Jun 21 21:58:00 UTC 2024","Fri Jun 21 21:58:03 UTC 2024","2611","tests.integration","test_backups","","","","test_backup_and_restore","Build and deploy two units of PostgreSQL and then test the backup and restore actions."
"unknown","","","","tests.integration.ha_tests","test_replication","","","","test_reelection","Kill primary unit, check reelection."
"skipped","Fri Jun 21 21:03:40 UTC 2024","Fri Jun 21 21:03:40 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_discourse",""
"unknown","","","","tests.integration","test_charm","","","","test_database_is_up[0]",""
"unknown","","","","tests.integration.ha_tests","test_async_replication","","","","test_async_replication_failover_in_secondary_cluster","Test that async replication fails back correctly."
"unknown","","","","tests.integration","test_charm","","","","test_labels_consistency_across_pods[1]",""
"broken","Fri Jun 21 21:00:39 UTC 2024","Fri Jun 21 21:00:41 UTC 2024","1523","tests.integration","test_db_admin","","","","test_discourse_from_discourse_charmers",""
"broken","Fri Jun 21 20:41:49 UTC 2024","Fri Jun 21 20:41:49 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[postgres]",""
"broken","Fri Jun 21 20:41:50 UTC 2024","Fri Jun 21 20:41:50 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_network_cut","Completely cut and restore network."
"unknown","","","","tests.integration","test_charm","","","","test_cluster_is_stable_after_leader_deletion","Tests that the cluster maintains a primary after the primary is deleted."
"unknown","","","","tests.integration.ha_tests","test_async_replication","","","","test_async_replication","Test async replication between two PostgreSQL clusters."
"unknown","","","","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"broken","Fri Jun 21 22:05:51 UTC 2024","Fri Jun 21 22:13:12 UTC 2024","441136","tests.integration","test_plugins","","","","test_plugins","Build and deploy one unit of PostgreSQL and then test the available plugins."
"unknown","","","","tests.integration","test_trust","","","","test_enable_rbac","Enables RBAC from inside test runner's environment.

    Assert on permission enforcement being active.
    "
"unknown","","","","tests.integration","test_charm","","","","test_application_removal",""
"skipped","Fri Jun 21 20:40:48 UTC 2024","Fri Jun 21 20:40:48 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/usr/bin/patroni]",""
"unknown","","","","tests.integration","test_charm","","","","test_database_is_up[1]",""
"unknown","","","","tests.integration","test_charm","","","","test_persist_data_through_failure","Test data persists through a failure."
"broken","Fri Jun 21 22:03:55 UTC 2024","Fri Jun 21 22:21:15 UTC 2024","1039259","tests.integration","test_db","","","","test_finos_waltz_db","Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
    "
"unknown","","","","tests.integration","test_charm","","","","test_settings_are_correct[0]",""
"skipped","Fri Jun 21 21:03:40 UTC 2024","Fri Jun 21 21:03:40 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_aliased_database_clusters","Test that an application can connect to different clusters of the same database."
"unknown","","","","tests.integration.ha_tests","test_replication","","","","test_no_data_replicated_between_clusters","Check that writes in one cluster are not replicated to another cluster."
"broken","Fri Jun 21 20:40:48 UTC 2024","Fri Jun 21 20:40:48 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[postgres]",""
"unknown","","","","tests.integration","test_password_rotation","","","","test_password_from_secret_same_as_cli","Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    "
"unknown","","","","tests.integration.ha_tests","test_async_replication","","","","test_switchover","Test switching over to the second cluster."
"skipped","Fri Jun 21 21:58:03 UTC 2024","Fri Jun 21 21:58:03 UTC 2024","0","tests.integration","test_backups","","","","test_restore_on_new_cluster","Test that is possible to restore a backup to another PostgreSQL cluster."
"unknown","","","","tests.integration","test_charm","","","","test_exporter_is_up[0]",""
"unknown","","","","tests.integration","test_charm","","","","test_database_is_up[2]",""
"unknown","","","","tests.integration.ha_tests","test_async_replication","","","","test_async_replication_failover_in_main_cluster","Test that async replication fails over correctly."
"skipped","Fri Jun 21 21:03:40 UTC 2024","Fri Jun 21 21:03:40 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_user_with_extra_roles","Test superuser actions and the request for more permissions."
"skipped","Fri Jun 21 21:03:40 UTC 2024","Fri Jun 21 21:03:40 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_relation_broken","Test that the user is removed when the relation is broken."
"unknown","","","","tests.integration","test_charm","","","","test_labels_consistency_across_pods[0]",""
"unknown","","","","tests.integration","test_charm","","","","test_automatic_failover_after_leader_issue","Tests that an automatic failover is triggered after an issue happens in the leader."
"unknown","","","","tests.integration.ha_tests","test_upgrade","","","","test_fail_and_rollback",""
"skipped","Fri Jun 21 20:41:50 UTC 2024","Fri Jun 21 20:41:50 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"unknown","","","","tests.integration","test_charm","","","","test_exporter_is_up[1]",""
"skipped","Fri Jun 21 21:03:40 UTC 2024","Fri Jun 21 21:03:40 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_invalid_extra_user_roles",""
"skipped","Fri Jun 21 21:03:40 UTC 2024","Fri Jun 21 21:03:40 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_no_read_only_endpoint_in_standalone_cluster","Test that there is no read-only endpoint in a standalone cluster."
"unknown","","","","tests.integration","test_charm","","","","test_build_and_deploy","Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    "
"unknown","","","","tests.integration","test_config","","","","test_config_parameters","Build and deploy one unit of PostgreSQL and then test config with wrong parameters."
"broken","Fri Jun 21 20:41:50 UTC 2024","Fri Jun 21 20:41:50 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_forceful_restart_without_data_and_transaction_logs","A forceful restart with deleted data and without transaction logs (forced clone)."
"unknown","","","","tests.integration","test_charm","","","","test_redeploy_charm_same_model","Redeploy the charm in the same model to test that it works."
"unknown","","","","tests.integration","test_trust","","","","test_deploy_without_trust","Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    "
"unknown","","","","tests.integration","test_charm","","","","test_storage_with_more_restrictive_permissions","Test that the charm can be deployed with a storage with more restrictive permissions."
"unknown","","","","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"unknown","","","","tests.integration","test_charm","","","","test_labels_consistency_across_pods[2]",""
"unknown","","","","tests.integration","test_charm","","","","test_exporter_is_up[2]",""
"skipped","Fri Jun 21 21:03:40 UTC 2024","Fri Jun 21 21:03:40 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_read_only_endpoint_in_scaled_up_cluster","Test that there is read-only endpoint in a scaled up cluster."
"unknown","","","","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_deploy_stable","Simple test to ensure that the PostgreSQL and application charms get deployed."
"broken","Fri Jun 21 20:41:49 UTC 2024","Fri Jun 21 20:41:49 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[/usr/bin/patroni]",""
"broken","Fri Jun 21 20:41:49 UTC 2024","Fri Jun 21 20:41:49 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[/usr/bin/patroni]",""
"unknown","","","","tests.integration","test_password_rotation","","","","test_empty_password","Test that the password can't be set to an empty string."
